id,date,split,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms,circumplex.arousal_was_missing_originally,circumplex.valence_was_missing_originally,target_next_obs_mood,target_class
AS14.19,2014-04-04,train,0.15448613415505733,0.007008739938399304,-0.3912693413814083,-0.8199893457289125,,,,-0.25001822539757224,-0.7758809784152938,,,,,2.3029927864937263,-0.16035158674041747,-0.9188130743002849,-0.0955774705026063,-0.1479477054942664,,0.1665642601029784,0.1665642601029784,8.0,8
AS14.19,2014-04-05,train,-0.046589384755739954,-0.42625356630185257,-0.742583810197926,-0.8199893457289125,,198.89000000000001,,-0.35016123423703016,-0.8314554790411449,,,,,2.3029927864937263,-0.5349764933380797,0.636845327000454,1.185609206963387,-1.0157080685829494,,0.1665642601029784,0.1665642601029784,7.25,7
AS14.19,2014-04-06,train,-0.44493073568518443,-0.20489702559632852,-0.6036332268356327,-0.8199893457289125,,,,-0.4134059366941679,-0.8314554790411449,,,,,1.380132861220067,-1.661992959640672,0.8823503395636507,0.224719198863892,-0.9023728426860707,1.0,0.1665642601029784,0.1665642601029784,6.6,7
AS14.19,2014-04-07,train,0.4066136313530375,-0.25294694751277247,-0.2368673148568957,-0.8199893457289125,,,,-0.3572259482836238,-0.6643505205248346,,,,,2.3029927864937263,-0.9519808681551061,-0.25287563978483607,-0.608052141489004,-0.3928856096310941,,0.1665642601029784,0.1665642601029784,6.8,7
AS14.19,2014-04-08,train,-0.49419699187413285,-0.40983708517504275,-0.48033931109420264,-0.8199893457289125,,,,-0.45221277616522887,-0.6643505205248346,,,53.342,,1.380132861220067,-0.43054562056147755,0.7438894514467989,-0.35181480599580517,-0.5126620254123214,2.0,0.1665642601029784,0.1665642601029784,7.2,7
AS14.19,2014-04-09,train,-0.22213359518811718,-0.4097316726827531,-0.2087532671302124,-0.8199893457289125,,,,-0.36882637368308896,-0.6643505205248346,,,,,1.380132861220067,-0.24239017007624314,0.1387623015580034,0.16065986499059257,-0.6777159266768272,1.0,0.1665642601029784,0.1665642601029784,6.75,7
AS14.19,2014-04-10,train,-0.6494187717755464,-0.35277863590028224,-1.0382926693671712,-0.8199893457289125,,,,-0.4801496164806637,-0.8293999667730608,,,,,0.14965296085518798,-0.4888097008781514,0.16497463768661588,-0.4158741398691046,-1.2796952314792878,,0.1665642601029784,0.1665642601029784,6.8,7
AS14.19,2014-04-11,train,-0.2839034433496093,-0.33156285727968743,-0.5849033016577315,-0.8199893457289125,,,,-0.4402471376438442,-0.8230675792563054,,,,,0.7648929110376276,-0.5564027024717488,0.5879685488801294,-0.35181480599580517,-0.7790812038519346,,0.1665642601029784,0.1665642601029784,7.2,7
AS14.19,2014-04-12,train,-0.7138136562130352,-0.46950540236235383,-0.8611124310407184,-0.8199893457289125,,,,-0.4283875287385008,-0.4835265983836664,,,,,0.7648929110376276,0.2790555586006978,0.21925995037468518,0.16065986499059257,-0.9289029565655503,,0.1665642601029784,0.1665642601029784,7.2,7
AS14.19,2014-04-13,train,-0.25927088213180605,-0.4663612021613005,-0.8213389090909924,-0.8199893457289125,,,,-0.36507606689348526,-0.716068992084991,,,,,0.7648929110376276,-0.38064237725863503,0.6477388109318344,0.16065986499059257,-0.989529671226147,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.19,2014-04-14,train,0.04860836162945361,-0.07544563851326963,0.22595471396623387,-0.8199893457289125,,,,-0.3373748479470307,-0.6706269334261203,,21.222,,,3.5334726868586057,0.6084511178596534,0.17396536495630294,-0.0955774705026063,0.11430313204587841,,0.1665642601029784,0.1665642601029784,6.4,6
AS14.19,2014-04-15,train,-0.09613071590604275,-0.18732221869217494,0.09955943939334573,-0.8199893457289125,,,,-0.19399531789968164,-0.8668728986961619,,5.024,,,0.14965296085518798,-1.2374516103155657,0.6477388109318344,-0.8642894769822017,-0.4166803713902267,,0.1665642601029784,0.1665642601029784,6.8,7
AS14.19,2014-04-16,train,-0.6073017369837949,-0.5520773096847366,-0.7150292332983342,-0.8199893457289125,,,,-0.38177376790855816,-0.5933508670692508,,,,,0.14965296085518798,-0.5839476538953967,0.6477388109318344,-0.35181480599580517,-0.8924565848106917,1.0,0.1665642601029784,0.1665642601029784,6.8,7
AS14.19,2014-04-17,train,-0.3757887200955565,-0.6098385089080948,-0.04950675120642356,-0.8199893457289125,,,,-0.4203057157824754,-0.7852484339708542,,,,,-0.7732069644184714,-0.7737582698645491,0.6611902609257588,-0.35181480599580517,-0.4043316150233612,,0.1665642601029784,0.1665642601029784,6.8,7
AS14.19,2014-04-18,train,-0.7245465657743814,-0.5901675685365723,-0.2624360683641315,-0.8199893457289125,,229.132,,-0.4366931819950575,-0.7852484339708542,,,,,-0.15796701423603182,-1.0817134783823683,0.5927862899981937,-0.35181480599580517,-0.9010104882261338,1.0,0.1665642601029784,0.1665642601029784,6.8,7
AS14.19,2014-04-19,train,-0.29131575632431533,-0.6247525591103165,-1.0382245450655465,-0.8199893457289125,,,,-0.38487611593346593,-0.551028874939343,,8.679,,,0.7648929110376276,-0.36912167565025394,0.119256899398016,-0.35181480599580517,-1.1772685183352585,,0.1665642601029784,0.1665642601029784,7.6,8
AS14.19,2014-04-20,train,-0.37111786038125716,-0.08967026678316037,-0.9368870917377106,-0.8199893457289125,,,,-0.44316884261920036,-0.8077761435635282,,,,,0.14965296085518798,0.3459071509485217,0.7086718534526871,0.6731345359769891,-0.9626623548768776,,0.1665642601029784,0.1665642601029784,6.4,6
AS14.19,2014-04-21,train,-0.07031827577901838,-0.5202706046836381,-0.6961732781624277,-0.8199893457289125,,,,-0.4200268971625153,-0.8116104047232071,,,,,0.7648929110376276,-0.49845440818356285,0.6477388109318344,-0.8642894769822017,-1.0687474933505514,,0.1665642601029784,0.1665642601029784,6.8,7
AS14.19,2014-04-22,train,-0.03651838734257909,-0.29012363143143116,0.41784639522850914,-0.8199893457289125,,,,-0.40767641040512953,-0.8603767336008097,,,,,1.0725128861288473,0.7496425769964852,0.8470997318801207,-0.35181480599580517,-0.046697087860567484,,0.1665642601029784,0.1665642601029784,6.0,6
AS14.19,2014-04-23,train,-0.28817088758421927,-0.5256090810172954,0.053996203359303246,-0.8199893457289125,,,,-0.3852374020325691,-0.6865465286925025,,,,,0.14965296085518798,-1.079817325398479,0.6477388109318344,-1.3767641479685995,-0.5012097324657199,1.0,0.1665642601029784,0.1665642601029784,6.6,7
AS14.19,2014-04-24,train,-0.3363216149051082,-0.5263748361336984,-0.4083097838790201,-0.8199893457289125,,,,0.1317551517384454,-0.6865465286925025,,,,,0.4572729359464078,-0.6745291640751966,0.10377043806144604,-0.608052141489004,-0.46644453308131817,,0.1665642601029784,0.1665642601029784,7.25,7
AS14.19,2014-04-25,train,-0.6114866859796321,-0.5647231738459673,-0.6619067544452768,0.019916481370712374,,,,-0.43739219205636587,-0.6185581022358014,,,3.653,,0.7648929110376276,-0.8954855453787404,0.29448449097561163,0.224719198863892,-0.9250790756236941,,0.1665642601029784,0.1665642601029784,7.75,8
AS14.19,2014-04-26,train,1.0334325771147979,-0.20174070901685115,-1.0476631670556287,0.019916481370712374,,,,-0.18305070531054513,-0.6185581022358014,,,,,0.7648929110376276,1.0704726575982777,1.4312703510789588,0.8653125375968886,-1.274777015494974,1.0,0.1665642601029784,0.1665642601029784,6.333333333333333,6
AS14.19,2014-04-27,train,-0.9160627046164012,-0.4464406643942417,-0.6839449660208201,0.019916481370712374,,,,-0.26921743994665304,-0.47609959616439107,245.945,,,,0.14965296085518798,-1.751154646219619,0.2590901288182919,-0.9497019221466021,-0.4329502526918222,,0.1665642601029784,0.1665642601029784,6.4,6
AS14.19,2014-04-28,train,-0.35371692557326195,-0.40973046104491073,-0.47122513109060754,0.019916481370712374,,,,-0.3854533882874678,-0.5030689951512862,52.346000000000004,,,,0.14965296085518798,0.011978297203220259,-0.11862588716375622,-0.8642894769822017,-0.45744457572114006,,0.1665642601029784,0.1665642601029784,7.2,7
AS14.19,2014-04-29,train,-1.0991818073601425,-0.5258199060018747,-0.2517311859176032,0.019916481370712374,,,,-0.4248649892722448,-0.7071337849488913,,,,,0.7648929110376276,0.7246506606078199,-0.010315833720437895,0.16065986499059257,-0.8552651761039619,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.19,2014-04-30,train,-0.9191166407770783,-0.23718838573439108,-0.49311091454126604,-0.8525552413847445,,,,-0.4054262263313673,-0.5022210833836146,,,,,2.6106127615849464,0.9359400051708732,-0.027595464000296496,-0.0955774705026063,-0.5076364084125239,,0.1665642601029784,0.1665642601029784,6.8,7
AS14.19,2014-05-01,train,-0.13909146287340574,-0.3483646392403835,-0.527368922720714,-0.8525552413847445,,,,-0.4207141261553746,-0.720265015111317,,1.004,,,-0.4655869893272516,-0.03145858113760898,0.342017344404263,-0.35181480599580517,-0.7544069118495829,,0.1665642601029784,0.1665642601029784,7.8,8
AS14.19,2014-05-02,train,0.4912835153912743,-0.46496903028037173,-0.9568662462966518,-0.8525552413847445,,,,-0.3096697019777599,-0.720265015111317,,1.025,,,1.6877528363112868,1.3622406005495151,1.2452249622675782,0.9293718714701881,-1.1805162049189006,,0.1665642601029784,0.1665642601029784,7.4,7
AS14.19,2014-05-03,train,0.4704128492955286,-0.36785504557338694,-0.6451319967240005,-0.8525552413847445,,,,-0.31838769263003225,-0.8773691756636959,,,,,2.918232736676166,0.8593573359004583,0.6347417426344371,0.4168972004837914,-0.9492507087366306,2.0,0.1665642601029784,0.1665642601029784,6.6,7
AS14.19,2014-05-04,train,-0.6814071453073755,-0.3156043752573084,-0.7594616059254093,-0.8525552413847445,,,,-0.3575479641545636,-0.42214213998544436,,,,,2.918232736676166,-0.47024644466522647,0.4052416081543536,-0.608052141489004,-0.6685064880208348,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-03-20,train,2.2004239951951465,-0.47524371918400643,-0.6325494382139453,0.24254008349916636,,,,0.0635977437380678,-0.3681173069545432,,,,,-0.4655869893272516,0.20113728156033253,0.6477388109318344,-0.0955774705026063,-0.044043010837641804,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-03-22,train,2.2004239951951465,-0.47524371918400643,-0.6325494382139453,0.24254008349916636,,,,0.0635977437380678,-0.3681173069545432,,1291.3059999999998,,,-0.4655869893272516,0.1348138745206716,0.6477388109318344,-0.0955774705026063,-0.044043010837641804,1.0,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-03-23,train,0.736510993067774,0.3131690248720249,2.7179867997422713,1.0165405442925808,,,,-0.3454488068574235,8.596533513448968,,274.31600000000003,21.201999999999998,,-0.7732069644184714,-0.1309797406294022,0.6477388109318344,-0.0955774705026063,1.8163353837086589,,0.1665642601029784,0.1665642601029784,5.8,6
AS14.23,2014-03-24,train,2.048198694648585,1.8082283448269074,-0.11673606981838554,0.536482465281084,,,,1.1355689429825426,-0.45760205888554023,39.085,228.5,3.016,,-0.7732069644184714,-0.13304764480626452,-1.9501414415327203,-1.6330014834617983,0.6417462567905368,,0.1665642601029784,0.1665642601029784,6.2,6
AS14.23,2014-03-25,train,1.2801914170051378,0.34692767843724565,0.5794397933432637,4.687414974975974,,,,0.5004083456450749,-0.45760205888554023,180.39200000000002,256.96299999999997,,,-0.7732069644184714,-0.45998810436384574,-0.6563973312608177,-1.1205268124754006,0.45472486956370456,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-03-26,train,2.521985785376768,-0.053115153077657934,0.25559389449553704,2.825429632790188,,102.977,,0.05875965162833818,-0.7357813858329263,22.086,85.333,,,-0.7732069644184714,-0.10868203276825021,0.9557128742395036,-0.0955774705026063,-0.1150639696880504,1.0,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-03-27,train,2.0558846069324157,-0.06594760946661958,-0.718130592129792,1.9648919159401808,,1684.809,,-0.2702895171755135,-0.8711228232040514,42.16,256.565,,,-0.7732069644184714,1.2834898054264117,1.5869765338388926,-0.0955774705026063,-0.5472216137765991,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-03-28,train,2.52545295440639,-0.572031773311383,0.07029920029182929,0.254366111228295,,162.83499999999998,,-0.40448766787826235,-0.8711228232040514,6.021,,,,-0.7732069644184714,0.9952200090581151,1.0398883271993573,-0.0955774705026063,-0.08817681797401654,,0.1665642601029784,0.1665642601029784,7.25,7
AS14.23,2014-03-29,train,2.4468358291614845,0.07416740226748753,0.7415219833221746,-0.24269450151750352,,1972.915,,-0.12509962960983215,-0.786047627091728,38.031000000000006,97.787,,,-0.7732069644184714,0.8186763140969228,1.8346225631315958,0.224719198863892,0.8119225339079499,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-03-30,train,2.6474635391770827,0.09909927415075331,0.08465554530543401,0.6232888609711954,,622.0369999999999,,0.21833422377026884,-0.5137280131304638,,272.746,48.304,,-0.7732069644184714,0.4191787177616377,1.1856228804495803,-0.0955774705026063,0.509380639526283,,0.1665642601029784,0.1665642601029784,7.5,8
AS14.23,2014-03-31,train,2.31166268334822,0.5680406799364451,1.6887571868145657,1.788943895045171,,530.078,,-0.22603982408100692,-0.7613099567549516,34.179,7.025,,,-0.7732069644184714,-0.02137963113132213,1.0745951461987948,0.5450158682303903,0.7294275129924673,,0.1665642601029784,0.1665642601029784,7.5,8
AS14.23,2014-04-01,train,3.5361613243727783,0.06946988235246494,0.6149563979952254,-0.6068243095233602,,126.497,141.805,-0.466907695543969,-0.7090503972452543,165.415,127.462,35.176,,-0.7732069644184714,1.0349353709752522,2.300312031701368,0.5450158682303903,0.24206499639761125,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-04-02,train,3.1357413020234834,-0.13454206263896346,0.9174053052564498,1.1478033279505313,,167.293,,-0.2532108949472557,-0.8697120555808228,590.268,38.475,22.09,,-0.15796701423603182,0.7794475932753122,1.158707930145882,-0.0955774705026063,0.759349967575924,1.0,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-04-03,train,2.0973328489868033,0.7911662118918875,1.3576424249834989,0.6259464134003767,,456.43100000000004,,-0.3312801085360728,-0.8343070747292435,153.237,138.92000000000002,4.011,,-0.7732069644184714,1.4580578992637654,0.6477388109318344,-0.0955774705026063,1.2213275031347304,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-04-04,train,3.8468152029845664,-0.012358079334678222,0.6477676163189218,1.5612727160773017,,95.003,,-0.5709777271997658,-0.8576329408758382,55.262,,,,-0.7732069644184714,1.3644450902092884,1.0919325584535162,-0.0955774705026063,-0.2498843392406483,1.0,0.1665642601029784,0.1665642601029784,6.5,6
AS14.23,2014-04-05,train,2.3939160225208544,-0.19115099427418988,0.9032209741044475,-0.4712391755833815,,91.58,,0.06207798590814454,-0.8576329408758382,,13.523,,,-0.7732069644184714,1.2204783641155303,0.46663985515615325,-0.7361708092356029,0.05900392107941183,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-04-06,train,1.5505793578867277,-0.03165220033721123,1.4016720126772184,3.0909350754496643,,37.627,,-0.3260571681903421,-0.7206568374196053,19.363,35.299,,,0.4572729359464078,0.48470565341613225,0.02966253882968873,-0.0955774705026063,1.5009759390406745,,0.1665642601029784,0.1665642601029784,5.75,6
AS14.23,2014-04-07,train,2.3049195866235435,0.39683382952826135,0.8605811221638685,1.0803717626446638,,,,-0.40575609624793985,-0.6652772113809452,112.5,135.52300000000002,,,-0.4655869893272516,-0.003091368706357732,-0.011111689627465868,-1.6970608173350978,0.5889230855514666,1.0,0.1665642601029784,0.1665642601029784,6.6,7
AS14.23,2014-04-08,train,0.8522165645095453,0.1302480598034234,-0.1474822702490877,-0.29187614341036366,,79.64099999999999,,-0.19855851841226743,-0.08803276994727875,127.947,63.865,29.157,,-0.4655869893272516,0.5130524369370806,-0.16218765424244172,-0.608052141489004,0.21533797990667053,,0.1665642601029784,0.1665642601029784,7.2,7
AS14.23,2014-04-09,train,2.299441202949056,-0.40143074182440386,1.6195522634554913,0.10121115522468058,,115.422,,-0.21463182279954246,-0.7945091231302408,,,,,-0.4655869893272516,-0.24781817849568682,0.9120214366884678,0.16065986499059257,0.7655182995637839,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-04-10,train,1.3677424860406928,0.5444731122637329,0.8187596133965539,0.03389240293885077,,2441.122,,-0.030764687515739422,-0.2707774506526225,,,2.006,,-0.4655869893272516,0.21897866874995098,0.19772475881531007,-0.0955774705026063,0.5434936891520986,1.0,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-04-11,train,1.9524987548421706,0.1928243078125179,0.8977599597754691,0.03389240293885077,,724.596,,-0.029488405100429216,-0.8615190303831742,319.51599999999996,72.438,,,0.14965296085518798,0.963727107285877,0.6048581192701269,-0.0955774705026063,0.4391637423886524,,0.1665642601029784,0.1665642601029784,7.75,8
AS14.23,2014-04-12,train,1.7898459694028899,-0.5270993955634594,0.08513922784696813,1.8574375143539685,,512.5679999999999,,0.049275891526879806,-0.7386879195695415,136.5,163.49699999999999,,,0.14965296085518798,-0.46400370429217563,0.6477388109318344,0.8653125375968886,-0.5354601781473237,,0.1665642601029784,0.1665642601029784,7.2,7
AS14.23,2014-04-14,train,1.5155096239744006,0.22721301305579178,0.39504859768985157,-0.8329966869392961,,1569.7700000000002,,0.049275891526879806,-0.8350606589041789,75.607,205.01399999999998,,,0.14965296085518798,0.9232647943962973,0.6477388109318344,0.8653125375968886,0.27392406408465114,,0.1665642601029784,0.1665642601029784,7.25,7
AS14.23,2014-04-15,train,1.7033635108464766,0.42912640130416624,0.04406878950506471,-0.7911752887966305,,828.2149999999999,149.546,0.12727441870500278,-0.8753343947346747,156.19,,,,-0.7732069644184714,0.1316768164271402,0.801373464835455,0.224719198863892,0.3099746949020201,,0.1665642601029784,0.1665642601029784,7.4,7
AS14.23,2014-04-16,train,2.268250171277885,0.015435681132359104,0.35588734290097684,-0.7911752887966305,,239.11399999999998,2203.645,-0.04277745031092007,-0.43994206770482946,312.53000000000003,,,,-0.4655869893272516,0.2432584727009209,0.7674069740286125,0.4168972004837914,0.15326231322339426,,0.1665642601029784,0.1665642601029784,7.4,7
AS14.23,2014-04-17,train,3.2353211441138674,0.25882100945073505,0.9527635209071342,-0.4768508175229871,,84.309,417.56399999999996,1.1829759624213858,-0.799441108693299,62.372,112.589,,,-0.4655869893272516,1.476943414436553,1.1101117273098668,0.4168972004837914,0.3687489753590003,,0.1665642601029784,0.1665642601029784,7.6,8
AS14.23,2014-04-18,train,2.296827186881976,-0.41502047186487173,-0.33032534114808165,-0.4305684702451038,,,515.017,-0.13634662295582672,-0.7158554592926432,6.017,79.977,166.96,,-0.4655869893272516,0.6989893512135913,0.6477388109318344,0.6731345359769891,-0.4781096940744874,,0.1665642601029784,0.1665642601029784,7.75,8
AS14.23,2014-04-19,train,1.9407435240946136,-0.5564997878095322,-0.6927747270651328,-0.852700286696222,,133.636,,-0.08067322048859024,-0.7158554592926432,,194.065,16.059,,-0.4655869893272516,0.5155977798055773,0.6477388109318344,0.8653125375968886,-1.1516077765229373,,0.1665642601029784,0.1665642601029784,7.75,8
AS14.23,2014-04-20,train,3.900145562434897,0.13049281064759005,-0.05981480959598882,0.12677780879443962,,50.729,,0.7306968176408201,-0.47857491804849844,,42.227,7.056,,-0.7732069644184714,0.4241265903186938,0.6477388109318344,0.8653125375968886,0.22428181919210197,,0.1665642601029784,0.1665642601029784,7.2,7
AS14.23,2014-04-21,train,2.5837783447767073,-0.6464033157163366,1.1228188088374287,-0.03524263896959087,,,,0.12907299515488585,-0.8418833425897715,,8.454,,,-0.7732069644184714,-0.7485882139037408,0.6477388109318344,0.16065986499059257,0.14948826141781385,,0.1665642601029784,0.1665642601029784,6.2,6
AS14.23,2014-04-22,train,2.4224254239445355,1.305866332434027,2.018144997599451,-0.6147872971234725,,,902.9699999999999,-0.08265243998802511,-0.8509750713357956,126.304,3.592,8.265999999999998,,-0.15796701423603182,0.7984182541302193,-1.417517944321381,-1.1205268124754006,0.7033608719512557,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-04-23,train,0.9197508580351998,0.5233518413948461,-0.20712850253646664,-0.07877234855854635,,44.251,1041.329,1.405398607716004,-0.8509750713357956,5.013,229.75099999999998,,,-0.4655869893272516,-0.10599103867721861,-0.49281337122096014,-0.0955774705026063,0.09811017400194011,,0.1665642601029784,0.1665642601029784,7.4,7
AS14.23,2014-04-24,train,3.4098596741358196,-0.33433993121449046,0.9139633249168693,-0.8201972440086969,,3.008,778.493,0.4137900033850879,-0.6504086950050507,70.298,98.24000000000001,,,-0.7732069644184714,0.4173386018389603,0.6477388109318344,0.4168972004837914,0.24523672908036367,1.0,0.1665642601029784,0.1665642601029784,7.8,8
AS14.23,2014-04-25,train,2.303485709244382,1.0995389475257533,1.2649082193970738,-0.7972849196389752,,,505.375,-0.23176542334722902,0.0581314629816207,,60.087,11.041,,-0.7732069644184714,0.14624198156704915,1.164233252624564,0.9293718714701881,1.491257550941971,,0.1665642601029784,0.1665642601029784,7.5,8
AS14.23,2014-04-26,train,2.5202241751679293,0.08522844413084626,0.2087584371286557,-0.43263456012637147,,1.01,4.013,-0.4846814008107187,-0.8443203114966124,122.55499999999999,63.158,,,-0.4655869893272516,-0.10057243782095637,0.6477388109318344,0.5450158682303903,-0.08421408694122454,,0.1665642601029784,0.1665642601029784,7.0,7
AS14.23,2014-04-27,train,2.1623368495738284,0.3243839447413696,1.1950867711082973,0.6260286057435474,,,,1.6063365111824321,-0.7794042694890295,54.285,119.858,10.091,,-0.4655869893272516,0.07444436581793389,0.6477388109318344,-0.0955774705026063,1.871285295200405,1.0,0.1665642601029784,0.1665642601029784,7.6,8
AS14.23,2014-04-28,train,2.2042400681528944,0.26329316472706954,0.7706340520676577,0.5656591354920595,,1370.0110000000002,776.1560000000001,1.6581221610614931,-0.4566038449096627,93.502,37.465,11.099,,-0.4655869893272516,-0.23980377735235864,0.6477388109318344,0.6731345359769891,0.7390791373937088,2.0,0.1665642601029784,0.1665642601029784,7.4,7
AS14.23,2014-04-29,train,2.2210080589741645,-0.27004679238270146,0.18129071871363497,-0.11134146744352234,,,,-0.15643727168421653,-0.7006034131440856,,0.111,,,-0.4655869893272516,-0.6256988509226269,1.7790454296387748,0.4168972004837914,-0.2403023807245845,,0.1665642601029784,0.1665642601029784,9.0,9
AS14.25,2014-04-07,train,0.38804165186912865,0.09571153474337557,1.221511336154692,0.36955948598911564,,,,0.16651715770867725,-0.528125928109631,,,,,0.7648929110376276,0.20113728156033253,-1.4770104361114242,1.185609206963387,1.0315073875329113,1.0,0.1665642601029784,0.1665642601029784,8.0,8
AS14.25,2014-04-08,train,0.38804165186912865,0.09571153474337557,1.221511336154692,0.36955948598911564,,162.551,127.674,0.16651715770867725,-0.528125928109631,68.551,,,13.176,0.7648929110376276,0.5085745824710564,-0.5671265359287073,1.185609206963387,1.0315073875329113,2.0,0.1665642601029784,0.1665642601029784,7.4,7
AS14.25,2014-04-09,train,-0.37772440690873915,0.22257365175720473,0.5904631568998872,0.36955948598911564,,219.163,124.362,0.846473304312123,0.07706746808165135,131.47,,4.123,51.726,1.6877528363112868,0.15161680526963964,-1.0930710163161101,0.4168972004837914,0.9579218564852052,2.0,0.1665642601029784,0.1665642601029784,6.5,6
AS14.25,2014-04-10,train,0.02192877244260943,0.5552409377692287,-0.1792316010212115,-0.8235477907038259,,34.28,74.541,0.6355803980062756,0.2322529432037613,94.007,,,21.103,1.6877528363112868,1.064565253014577,0.2370325621787497,-0.7361708092356029,-0.38365536798374256,1.0,0.1665642601029784,0.1665642601029784,7.75,8
AS14.25,2014-04-11,train,0.13804903896619086,0.012339946445002362,0.034334678356686306,-0.8235477907038259,,40.733,1.025,-0.33817203357874753,0.12949806113861737,,,,,-0.15796701423603182,0.1930873681644669,0.17656020988364923,0.8653125375968886,1.0176782311060133,7.0,0.1665642601029784,0.1665642601029784,7.0,7
AS14.25,2014-04-12,train,-0.9190146010747174,-0.03735416802359172,-1.1407047835531345,-0.8235477907038259,,,6.026000000000001,-0.2823415501988576,0.0076102262523455285,,,,,-0.15796701423603182,-0.010927476228002267,-0.3944733035784979,-0.0955774705026063,-1.1466653702197862,1.0,0.1665642601029784,0.1665642601029784,6.6,7
AS14.25,2014-04-13,train,-0.9757800492285509,-0.3737484520388681,1.1073673656752099,-0.8235477907038259,,275.75800000000004,31.622999999999998,-0.2548955877354651,-0.7224708295876069,,,,53.660000000000004,0.14965296085518798,-0.872227599228683,-1.0204696775682613,-0.608052141489004,-0.8163674362739298,,0.1665642601029784,0.1665642601029784,6.4,6
AS14.25,2014-04-14,train,-0.47478893255897964,0.2570944255253012,1.3181814232674758,-0.8235477907038259,,,,-0.08563697732844264,-0.4638556673138567,,,,7.031,1.380132861220067,1.1974900879486772,-1.0644373288147198,-0.8642894769822017,0.9174624402289293,,0.1665642601029784,0.1665642601029784,6.5,6
AS14.25,2014-04-15,train,-0.57356504621046,0.31947923475529505,0.04019251674262782,-0.8235477907038259,,,,0.06692393206350676,-0.6291798038046659,86.227,,,33.173,-0.4655869893272516,0.03731427443911592,-1.4403013758399885,-0.7361708092356029,-0.07523831840040218,1.0,0.1665642601029784,0.1665642601029784,7.2,7
AS14.25,2014-04-16,train,-0.3390550020463334,0.07278734676498294,0.7542203531449914,-0.7634103929507021,,,164.333,0.5052739269145186,-0.34879880864880236,22.274,,,5.033,0.7648929110376276,0.7080730176347267,-0.5166895808087132,0.16065986499059257,0.15932759672760483,3.0,0.1665642601029784,0.1665642601029784,6.5,6
AS14.25,2014-04-17,train,-0.18185863192923177,0.729760406038561,4.042550588180287,-0.7634103929507021,,,404.332,-0.13675110630590967,2.572001198942501,185.435,,,,-0.15796701423603182,0.5534075162413885,-1.3496289712423195,-0.7361708092356029,1.8759340425765707,,0.1665642601029784,0.1665642601029784,6.25,6
AS14.25,2014-04-18,train,-0.6405835494905793,1.2789243533702035,1.5189377792786463,-0.7634103929507021,,10.035,,0.2897589147538406,-0.5284306787938553,157.3,,,,0.14965296085518798,-0.6677627617256978,-1.7148275716780206,-1.056467478602101,1.4095104692814213,14.0,0.1665642601029784,0.1665642601029784,7.5,8
AS14.25,2014-04-19,train,0.14581089140783526,-0.19474228883909236,-0.02730163509189994,-0.7634103929507021,,142.374,25.150000000000002,0.631724061600631,0.47190203993583957,,,,,0.7648929110376276,-1.042968549171726,-1.2227021204105835,0.5450158682303903,-0.7181796966183847,,0.1665642601029784,0.1665642601029784,6.8,7
AS14.25,2014-04-20,train,-1.080576613104249,0.4851125510883942,0.634559165787691,-0.7634103929507021,,62.141,,-0.11156318196191205,-0.632921810505515,37.179,,,52.599000000000004,-0.15796701423603182,-0.246845956252239,-1.4203282561071517,-0.35181480599580517,0.4036980152609165,,0.1665642601029784,0.1665642601029784,7.4,7
AS14.25,2014-04-21,train,-0.47928529848099943,0.23868480014772736,1.0496975896887133,-0.7634103929507021,,167.019,,0.14033176956932952,1.4461692460617805,351.094,,,51.555,0.7648929110376276,-0.7763788621835995,0.024645613598939384,0.4168972004837914,0.19598635254271843,10.0,0.1665642601029784,0.1665642601029784,8.25,8
AS14.25,2014-04-22,train,-0.12537740898633906,0.23043960463012886,0.6068061768596178,-0.7634103929507021,,18.07,71.385,0.2877325709806098,-0.6960020924390802,45.257,,,,1.6877528363112868,0.42569731340630923,0.472850494626327,1.5059058763298852,0.7153230797756127,,0.1665642601029784,0.1665642601029784,6.5,6
